batch,network_type,group,pid,sid,status,award,turnout2,turnout2_frac,turnout3,turnout3_frac,p_time_taken,p_total_approvals,p_age,p_sex,p_ethnicity,p_country_of_birth,p_language,p_student_status,p_employment_status
2,rich,216,21,2382,P,20,2,1.0,3,1.0,349.0,2028,55,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,rich,216,22,2383,P,19,2,1.0,3,1.0,160.0,675,24,Male,White,United States,English,Yes,Full-Time
2,rich,216,23,2384,P,22,0,0.0,0,0.0,236.0,1005,49,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,0,3073,P,21,2,1.0,3,1.0,308.0,1091,35,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,rich,304,1,3074,P,19,2,1.0,3,1.0,282.0,986,49,Female,Black,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,rich,304,2,3075,R,195,0,0.0,0,0.0,148.0,15,26,Prefer not to say,White,United States,English,No,Unemployed (and job seeking)
3,rich,304,3,3076,R,220,2,1.0,3,1.0,136.0,5078,39,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,4,3077,P,20,2,1.0,3,1.0,196.0,3525,70,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,5,3078,P,18,2,1.0,3,1.0,139.0,56,27,Male,Asian,United States,English,No,DATA_EXPIRED
3,rich,304,6,3079,P,22,2,1.0,3,1.0,453.0,3356,42,Female,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,7,3080,R,210,2,1.0,3,1.0,244.0,7269,42,Male,White,United States,English,No,Full-Time
3,rich,304,8,3081,P,19,2,1.0,3,1.0,277.0,1956,41,Female,White,United States,English,No,Full-Time
3,rich,304,9,3082,R,180,2,1.0,3,1.0,153.0,817,33,Male,White,United States,English,DATA_EXPIRED,Full-Time
3,rich,304,10,3083,P,18,2,1.0,3,1.0,415.0,343,38,Female,Black,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,rich,304,11,3084,P,21,0,0.0,0,0.0,114.0,1778,33,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,12,3085,R,190,2,1.0,3,1.0,464.0,2369,31,Male,DATA_EXPIRED,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,13,3086,P,19,2,1.0,3,1.0,195.0,972,25,Male,White,United States,English,No,DATA_EXPIRED
3,rich,304,14,3087,P,22,2,1.0,3,1.0,97.0,992,28,Female,White,United States,English,No,Full-Time
3,rich,304,15,3088,P,20,2,1.0,3,1.0,665.0,158,65,Female,White,United States,English,No,Part-Time
3,rich,304,16,3089,R,215,1,0.5,2,0.6666666666666666,511.0,1774,35,Male,Mixed,United States,English,Yes,Full-Time
3,rich,304,17,3090,R,185,2,1.0,3,1.0,220.0,0,44,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,304,18,3091,P,21,2,1.0,3,1.0,479.0,133,44,Male,White,United States,English,No,DATA_EXPIRED
3,rich,304,19,3092,P,22,2,1.0,3,1.0,236.0,388,43,Female,White,United States,English,No,DATA_EXPIRED
3,rich,304,20,3093,R,205,2,1.0,3,1.0,156.0,613,23,Male,White,United States,English,No,Full-Time
3,rich,304,21,3094,R,200,2,1.0,3,1.0,215.0,233,44,Female,White,United States,English,No,Part-Time
3,rich,304,22,3095,P,18,2,1.0,3,1.0,434.0,1738,33,Male,White,United States,English,No,Full-Time
3,rich,304,23,3096,P,20,2,1.0,3,1.0,308.0,1822,26,Male,Black,United States,English,Yes,Full-Time
3,rich,310,0,3217,P,18,2,1.0,3,1.0,202.0,6824,41,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,1,3218,P,21,2,1.0,2,0.6666666666666666,600.0,390,46,Female,Mixed,United States,English,No,DATA_EXPIRED
3,rich,310,2,3219,P,20,2,1.0,3,1.0,142.0,31,50,Female,White,Canada,English,Yes,Part-Time
3,rich,310,3,3220,P,20,2,1.0,3,1.0,153.0,3148,37,Male,Black,United States,English,No,Full-Time
3,rich,310,4,3221,P,20,2,1.0,3,1.0,331.0,1079,28,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,5,3222,P,22,2,1.0,3,1.0,385.0,6,37,Female,White,United States,English,No,DATA_EXPIRED
3,rich,310,6,3223,R,180,2,1.0,3,1.0,537.0,1468,25,Male,Mixed,United States,English,Yes,DATA_EXPIRED
3,rich,310,7,3224,P,22,2,1.0,3,1.0,446.0,2492,25,Female,White,United States,English,Yes,Part-Time
3,rich,310,8,3225,P,22,0,0.0,0,0.0,279.0,486,37,Female,White,United States,English,No,Full-Time
3,rich,310,9,3226,P,18,2,1.0,2,0.6666666666666666,322.0,2926,28,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,10,3227,P,19,0,0.0,0,0.0,689.0,3291,35,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,11,3228,R,185,2,1.0,3,1.0,146.0,133,40,Male,White,United States,English,No,Full-Time
3,rich,310,12,3229,R,205,2,1.0,3,1.0,124.0,4,32,Female,White,United States,English,Yes,Full-Time
3,rich,310,13,3230,P,21,1,0.5,2,0.6666666666666666,115.0,4193,25,Female,Mixed,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,rich,310,14,3231,P,21,2,1.0,3,1.0,326.0,5340,32,Male,White,United States,English,No,Full-Time
3,rich,310,15,3232,R,210,2,1.0,3,1.0,1301.0,9,33,Female,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,16,3233,R,195,2,1.0,3,1.0,269.0,1112,28,Male,Black,United States,English,No,Full-Time
3,rich,310,17,3234,R,220,2,1.0,3,1.0,345.0,237,26,Female,Asian,United States,Gujarati,Yes,DATA_EXPIRED
3,rich,310,18,3235,P,18,2,1.0,3,1.0,99.0,594,24,Male,Black,United States,English,No,DATA_EXPIRED
3,rich,310,19,3236,R,200,2,1.0,3,1.0,562.0,3245,43,Male,White,Russian Federation,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,20,3237,R,215,2,1.0,3,1.0,152.0,6257,31,Male,White,United States,English,No,Full-Time
3,rich,310,21,3238,R,190,0,0.0,1,0.3333333333333333,315.0,651,59,Female,White,United States,English,No,Full-Time
3,rich,310,22,3239,P,19,2,1.0,3,1.0,322.0,2431,63,Male,White,Egypt,Arabic,DATA_EXPIRED,DATA_EXPIRED
3,rich,310,23,3240,P,19,1,0.5,2,0.6666666666666666,107.0,2959,32,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,0,3361,P,22,2,1.0,3,1.0,160.0,3511,45,Male,White,United States,English,No,Full-Time
3,rich,316,1,3362,P,18,1,0.5,1,0.3333333333333333,216.0,772,51,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,2,3363,P,21,2,1.0,3,1.0,537.0,2448,31,Male,White,United States,Portuguese,No,DATA_EXPIRED
3,rich,316,3,3364,R,185,2,1.0,3,1.0,212.0,5376,54,Female,White,United States,English,No,Part-Time
3,rich,316,4,3365,P,20,0,0.0,0,0.0,154.0,1023,64,Female,White,United States,Greek,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,5,3366,R,195,2,1.0,3,1.0,316.0,1051,49,Male,Other,United States,English,Yes,Full-Time
3,rich,316,6,3367,R,215,1,0.5,2,0.6666666666666666,107.0,558,23,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,7,3368,R,180,2,1.0,3,1.0,355.0,3671,52,Male,White,United States,English,DATA_EXPIRED,Part-Time
3,rich,316,8,3369,P,19,2,1.0,3,1.0,109.0,1911,24,Female,White,United States,English,No,Part-Time
3,rich,316,9,3370,R,210,2,1.0,3,1.0,235.0,2166,44,Male,White,United States,English,No,DATA_EXPIRED
3,rich,316,10,3371,R,205,2,1.0,3,1.0,154.0,7915,39,Male,Other,United States,English,No,Full-Time
3,rich,316,11,3372,P,18,2,1.0,3,1.0,147.0,1095,38,Female,White,United States,English,No,Part-Time
3,rich,316,12,3373,R,220,2,1.0,3,1.0,571.0,2031,31,Male,White,United States,English,Yes,Full-Time
3,rich,316,13,3374,P,19,2,1.0,3,1.0,167.0,4446,34,Male,White,United States,English,No,Full-Time
3,rich,316,14,3375,P,22,2,1.0,3,1.0,161.0,2738,58,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,15,3376,P,22,0,0.0,0,0.0,138.0,3340,35,Male,White,United States,English,No,Full-Time
3,rich,316,16,3377,P,18,2,1.0,2,0.6666666666666666,426.0,1,42,Female,Mixed,"Venezuela, Bolivarian Republic of",Spanish,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,17,3378,R,190,2,1.0,3,1.0,101.0,1799,45,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,18,3379,R,200,2,1.0,3,1.0,221.0,3798,35,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,316,19,3380,P,20,2,1.0,3,1.0,240.0,16,20,Female,Other,United States,Spanish,Yes,Unemployed (and job seeking)
3,rich,316,20,3381,P,19,0,0.0,0,0.0,259.0,1196,32,Male,Mixed,United States,English,No,Other
3,rich,316,21,3382,P,21,2,1.0,3,1.0,269.0,879,35,Female,White,United States,English,No,Full-Time
3,rich,316,22,3383,P,21,0,0.0,0,0.0,182.0,0,40,Female,White,United States,English,No,DATA_EXPIRED
3,rich,316,23,3384,P,20,2,1.0,3,1.0,225.0,787,53,Male,White,United States,English,No,DATA_EXPIRED
3,rich,322,0,3505,P,21,2,1.0,3,1.0,198.0,1299,27,Female,Asian,Philippines,Tagalog-Filipino,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,1,3506,P,20,2,1.0,3,1.0,217.0,523,61,Female,White,United States,English,No,Full-Time
3,rich,322,2,3507,P,22,2,1.0,3,1.0,99.0,4100,39,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,3,3508,P,19,2,1.0,3,1.0,190.0,748,34,Male,White,United States,English,No,Full-Time
3,rich,322,4,3509,P,22,2,1.0,3,1.0,207.0,2123,39,Male,White,United States,English,No,Full-Time
3,rich,322,5,3510,P,18,2,1.0,3,1.0,152.0,1499,49,Male,White,United States,English,No,DATA_EXPIRED
3,rich,322,6,3511,R,190,2,1.0,3,1.0,227.0,6751,40,Female,Asian,Philippines,Tagalog-Filipino,No,Full-Time
3,rich,322,7,3512,P,18,2,1.0,3,1.0,185.0,3112,38,Male,White,United States,English,No,Full-Time
3,rich,322,8,3513,R,205,2,1.0,3,1.0,156.0,4609,35,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,9,3514,P,21,2,1.0,3,1.0,250.0,608,40,Female,White,United States,English,No,Full-Time
3,rich,322,10,3515,R,195,2,1.0,3,1.0,106.0,2156,37,Male,White,United States,English,No,DATA_EXPIRED
3,rich,322,11,3516,R,180,2,1.0,3,1.0,328.0,510,22,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,12,3517,P,18,0,0.0,0,0.0,98.0,533,29,Female,White,United States,English,DATA_EXPIRED,Full-Time
3,rich,322,13,3518,P,21,2,1.0,3,1.0,1086.0,2117,34,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,14,3519,P,22,2,1.0,3,1.0,224.0,2750,33,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,15,3520,P,20,2,1.0,3,1.0,148.0,5950,52,Male,White,United States,English,No,Full-Time
3,rich,322,16,3521,R,220,2,1.0,3,1.0,175.0,1726,40,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,17,3522,R,215,0,0.0,0,0.0,855.0,170,33,Female,White,United States,English,No,Part-Time
3,rich,322,18,3523,R,200,2,1.0,3,1.0,355.0,0,31,Female,White,United States,English,No,DATA_EXPIRED
3,rich,322,19,3524,R,185,2,1.0,3,1.0,137.0,209,21,Prefer not to say,Other,United States,English,Yes,Other
3,rich,322,20,3525,R,210,0,0.0,0,0.0,173.0,3185,30,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,rich,322,21,3526,P,19,2,1.0,3,1.0,303.0,21,39,Female,Other,United States,English,No,Full-Time
3,rich,322,22,3527,P,20,2,1.0,3,1.0,105.0,1713,30,Prefer not to say,White,United States,English,No,Part-Time
3,rich,322,23,3528,P,19,2,1.0,3,1.0,209.0,1749,24,Female,White,United States,English,Yes,Part-Time
1,poor,103,0,1049,P,22,0,0.0,0,0.0,88.0,159,21,Female,White,United States,English,Yes,DATA_EXPIRED
1,poor,103,1,1050,R,195,0,0.0,0,0.0,47.0,1692,25,Male,Other,United States,English,No,DATA_EXPIRED
1,poor,103,2,1051,P,20,0,0.0,0,0.0,88.0,3665,34,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,103,3,1052,P,21,2,1.0,3,1.0,113.0,1113,35,Male,Other,United States,English,Yes,Full-Time
1,poor,103,4,1053,R,220,0,0.0,0,0.0,184.0,2810,30,Female,White,United States,English,No,Full-Time
1,poor,103,5,1054,R,205,2,1.0,3,1.0,361.0,302,21,Male,White,Poland,English,No,Other
1,poor,103,6,1055,R,210,2,1.0,3,1.0,147.0,2838,34,Female,Asian,United States,English,No,Full-Time
1,poor,103,7,1056,P,19,2,1.0,3,1.0,112.0,7522,33,Female,White,United States,English,No,Full-Time
1,poor,103,8,1057,R,190,2,1.0,3,1.0,482.0,673,23,Male,White,United States,English,Yes,Full-Time
1,poor,103,9,1058,P,19,2,1.0,3,1.0,183.0,9,44,Female,Asian,Canada,English,No,DATA_EXPIRED
1,poor,103,10,1059,P,18,1,0.5,2,0.6666666666666666,189.0,3840,31,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,103,11,1060,P,22,2,1.0,3,1.0,463.0,31,44,Female,White,United States,English,Yes,DATA_EXPIRED
1,poor,103,12,1061,P,20,2,1.0,3,1.0,382.0,2157,48,Male,White,United States,English,No,Part-Time
1,poor,103,13,1062,R,200,2,1.0,3,1.0,253.0,874,45,Female,White,United States,English,No,DATA_EXPIRED
1,poor,103,14,1063,P,18,2,1.0,3,1.0,236.0,1244,46,Female,White,United States,English,No,DATA_EXPIRED
1,poor,103,15,1064,P,22,2,1.0,3,1.0,444.0,2252,43,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,103,16,1065,P,21,2,1.0,3,1.0,231.0,1748,34,Male,Asian,United States,English,Yes,DATA_EXPIRED
1,poor,103,17,1066,P,18,2,1.0,3,1.0,488.0,1737,25,Male,Asian,Philippines,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,103,18,1067,P,19,0,0.0,0,0.0,276.0,8,27,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,103,19,1068,P,21,2,1.0,3,1.0,186.0,1824,36,Female,Black,United States,English,No,Full-Time
1,poor,103,20,1069,R,215,2,1.0,3,1.0,152.0,305,22,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,103,21,1070,R,185,2,1.0,3,1.0,293.0,2,40,Male,White,United States,English,No,DATA_EXPIRED
1,poor,103,22,1071,P,20,0,0.0,0,0.0,263.0,258,24,Male,White,United States,English,Yes,DATA_EXPIRED
1,poor,103,23,1072,R,180,1,0.5,2,0.6666666666666666,1226.0,2793,37,Male,White,United States,English,No,Full-Time
1,poor,109,0,1193,P,21,2,1.0,3,1.0,129.0,2580,35,Male,White,United States,English,No,Full-Time
1,poor,109,1,1194,R,215,2,1.0,3,1.0,202.0,4982,48,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,109,2,1195,P,19,2,1.0,3,1.0,129.0,2596,38,Male,DATA_EXPIRED,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,109,3,1196,P,18,2,1.0,3,1.0,143.0,1131,28,Male,White,United States,English,No,Full-Time
1,poor,109,4,1197,R,195,1,0.5,2,0.6666666666666666,266.0,4744,23,Male,White,United States,Spanish,Yes,Full-Time
1,poor,109,5,1198,P,21,1,0.5,2,0.6666666666666666,155.0,971,26,Male,Asian,Indonesia,English,No,DATA_EXPIRED
1,poor,109,6,1199,P,22,2,1.0,3,1.0,216.0,4014,38,Male,White,United States,English,DATA_EXPIRED,Full-Time
1,poor,109,7,1200,R,210,0,0.0,0,0.0,366.0,742,35,Female,Black,United States,English,Yes,DATA_EXPIRED
1,poor,109,8,1201,R,180,2,1.0,3,1.0,106.0,110,21,Female,Asian,United States,English,No,DATA_EXPIRED
1,poor,109,9,1202,P,19,2,1.0,3,1.0,215.0,2,20,Male,Asian,United States,English,Yes,Part-Time
1,poor,109,10,1203,R,185,2,1.0,3,1.0,226.0,1301,22,Female,White,United States,English,Yes,Part-Time
1,poor,109,11,1204,R,200,2,1.0,3,1.0,231.0,3154,69,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,109,12,1205,R,205,2,1.0,3,1.0,413.0,359,38,Female,Black,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,109,13,1206,P,22,2,1.0,3,1.0,259.0,3790,77,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,109,14,1207,P,22,2,1.0,3,1.0,249.0,4105,45,Male,White,United States,English,No,Full-Time
1,poor,109,15,1208,P,18,2,1.0,3,1.0,250.0,6814,44,Female,White,United States,English,No,DATA_EXPIRED
1,poor,109,16,1209,P,20,2,1.0,3,1.0,308.0,2750,44,Male,White,United States,English,No,Full-Time
1,poor,109,17,1210,P,20,2,1.0,3,1.0,202.0,4,45,Male,Other,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,109,18,1211,P,18,2,1.0,2,0.6666666666666666,248.0,887,37,Female,White,United States,English,DATA_EXPIRED,Full-Time
1,poor,109,19,1212,P,21,2,1.0,3,1.0,273.0,8,49,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,109,20,1213,P,20,2,1.0,3,1.0,204.0,2072,37,Female,Asian,Hong Kong,Chinese,No,Full-Time
1,poor,109,21,1214,P,19,0,0.0,0,0.0,112.0,399,32,Female,White,United States,English,Yes,DATA_EXPIRED
1,poor,109,22,1215,R,220,2,1.0,3,1.0,170.0,1733,23,Female,Asian,United States,Chinese,Yes,DATA_EXPIRED
1,poor,109,23,1216,R,190,0,0.0,0,0.0,190.0,1698,36,Female,White,United States,English,No,Full-Time
1,poor,115,0,1337,R,210,2,1.0,3,1.0,89.0,609,37,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,1,1338,P,19,2,1.0,3,1.0,205.0,17,33,Female,White,United States,Spanish,No,Part-Time
1,poor,115,2,1339,R,220,2,1.0,3,1.0,297.0,3971,40,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,3,1340,P,18,2,1.0,3,1.0,279.0,345,25,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,4,1341,R,215,2,1.0,3,1.0,258.0,1449,37,Male,White,United States,English,No,DATA_EXPIRED
1,poor,115,5,1342,P,21,2,1.0,3,1.0,193.0,747,29,Male,Asian,United States,English,DATA_EXPIRED,Full-Time
1,poor,115,6,1343,P,19,2,1.0,3,1.0,763.0,788,40,Female,White,United States,English,No,Full-Time
1,poor,115,7,1344,P,20,2,1.0,3,1.0,334.0,1184,42,Female,White,United States,English,DATA_EXPIRED,Part-Time
1,poor,115,8,1345,P,21,2,1.0,3,1.0,417.0,3498,41,Male,White,United States,English,No,Full-Time
1,poor,115,9,1346,P,20,2,1.0,3,1.0,115.0,6601,42,Male,White,United States,English,No,Full-Time
1,poor,115,10,1347,P,21,2,1.0,3,1.0,142.0,4700,37,Male,White,United States,English,No,Full-Time
1,poor,115,11,1348,P,20,2,1.0,3,1.0,152.0,403,29,Female,White,United States,English,No,Full-Time
1,poor,115,12,1349,P,22,2,1.0,3,1.0,95.0,952,20,Male,White,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,13,1350,R,205,2,1.0,3,1.0,329.0,8,27,Female,Black,United States,English,Yes,DATA_EXPIRED
1,poor,115,14,1351,P,18,2,1.0,3,1.0,99.0,4658,28,Male,Asian,China,Chinese,Yes,Full-Time
1,poor,115,15,1352,R,200,1,0.5,2,0.6666666666666666,158.0,702,51,Male,White,United States,English,No,Full-Time
1,poor,115,16,1353,R,185,0,0.0,0,0.0,138.0,2146,32,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,17,1354,P,18,2,1.0,3,1.0,220.0,4059,51,Male,White,United States,English,No,Full-Time
1,poor,115,18,1355,P,19,2,1.0,3,1.0,226.0,1541,33,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,poor,115,19,1356,R,190,2,1.0,3,1.0,206.0,2251,34,Male,White,United States,English,No,Full-Time
1,poor,115,20,1357,P,22,2,1.0,3,1.0,395.0,4232,27,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,21,1358,R,195,2,1.0,3,1.0,372.0,739,31,Male,White,United States,English,No,Full-Time
1,poor,115,22,1359,P,22,0,0.0,0,0.0,170.0,1218,37,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,poor,115,23,1360,R,180,2,1.0,3,1.0,423.0,977,46,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,203,0,2049,P,18,2,1.0,3,1.0,380.0,1444,35,Female,White,United States,English,No,Part-Time
2,poor,203,1,2050,R,190,2,1.0,3,1.0,163.0,6601,42,Female,White,United States,English,DATA_EXPIRED,Full-Time
2,poor,203,2,2051,P,20,2,1.0,3,1.0,241.0,19,43,Female,White,United States,English,No,Part-Time
2,poor,203,3,2052,R,180,2,1.0,3,1.0,516.0,1643,22,Female,Asian,China,English,No,Unemployed (and job seeking)
2,poor,203,4,2053,R,195,2,1.0,3,1.0,288.0,797,24,Female,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,203,5,2054,P,19,0,0.0,0,0.0,197.0,282,46,Female,White,United States,English,No,Full-Time
2,poor,203,6,2055,P,19,2,1.0,3,1.0,163.0,235,37,Female,White,United States,English,No,DATA_EXPIRED
2,poor,203,7,2056,P,20,2,1.0,3,1.0,491.0,681,29,Female,White,United States,English,No,Full-Time
2,poor,203,8,2057,R,185,2,1.0,3,1.0,118.0,2909,34,Male,White,United States,English,No,Full-Time
2,poor,203,9,2058,R,200,2,1.0,3,1.0,320.0,6083,32,Female,White,United States,English,No,Part-Time
2,poor,203,10,2059,P,22,2,1.0,3,1.0,436.0,6,42,Female,Black,Kenya,English,No,Full-Time
2,poor,203,11,2060,P,18,2,1.0,3,1.0,321.0,1472,28,Female,White,United States,English,No,Part-Time
2,poor,203,12,2061,R,205,2,1.0,3,1.0,351.0,10,49,Female,White,United States,English,No,Part-Time
2,poor,203,13,2062,P,19,2,1.0,3,1.0,172.0,281,35,Male,White,United States,English,No,Full-Time
2,poor,203,14,2063,R,220,1,0.5,2,0.6666666666666666,156.0,607,44,Female,White,United States,Spanish,Yes,Part-Time
2,poor,203,15,2064,P,22,2,1.0,3,1.0,134.0,1009,42,Male,White,United States,English,No,Full-Time
2,poor,203,16,2065,P,21,2,1.0,3,1.0,264.0,4023,44,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,203,17,2066,P,22,2,1.0,3,1.0,485.0,2434,31,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,203,18,2067,P,20,2,1.0,3,1.0,450.0,31,36,Male,Other,United States,English,No,Full-Time
2,poor,203,19,2068,R,210,1,0.5,2,0.6666666666666666,679.0,964,31,Male,White,United States,English,No,Full-Time
2,poor,203,20,2069,P,21,2,1.0,3,1.0,319.0,3219,36,Female,Mixed,United States,English,No,Unemployed (and job seeking)
2,poor,203,21,2070,P,18,2,1.0,3,1.0,162.0,713,41,Female,White,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,poor,203,22,2071,R,215,1,0.5,2,0.6666666666666666,263.0,1703,31,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,203,23,2072,P,21,2,1.0,3,1.0,670.0,2418,76,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,poor,209,0,2193,R,180,2,1.0,3,1.0,174.0,3174,32,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,1,2194,P,20,2,1.0,3,1.0,433.0,4684,28,Male,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,2,2195,P,19,2,1.0,3,1.0,326.0,42,53,Female,White,United States,English,No,DATA_EXPIRED
2,poor,209,3,2196,P,19,2,1.0,3,1.0,167.0,1127,32,Male,Asian,India,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,4,2197,P,21,1,0.5,2,0.6666666666666666,261.0,593,26,Male,Black,United States,English,No,Unemployed (and job seeking)
2,poor,209,5,2198,R,195,1,0.5,1,0.3333333333333333,126.0,972,28,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,6,2199,P,21,2,1.0,3,1.0,264.0,1447,31,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,7,2200,R,185,2,1.0,3,1.0,172.0,4167,29,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,8,2201,P,19,2,1.0,3,1.0,509.0,2410,33,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,9,2202,R,220,2,1.0,3,1.0,150.0,1160,35,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,poor,209,10,2203,P,21,2,1.0,2,0.6666666666666666,191.0,2430,27,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,11,2204,P,22,0,0.0,0,0.0,183.0,633,27,Female,White,United States,English,No,Full-Time
2,poor,209,12,2205,P,20,2,1.0,3,1.0,504.0,53,54,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,poor,209,13,2206,P,18,2,1.0,3,1.0,169.0,2500,31,Male,Other,United States,English,No,Part-Time
2,poor,209,14,2207,P,18,2,1.0,3,1.0,217.0,2811,33,Male,White,United States,English,No,Full-Time
2,poor,209,15,2208,R,200,2,1.0,3,1.0,185.0,1903,58,Female,White,United States,English,No,DATA_EXPIRED
2,poor,209,16,2209,P,22,1,0.5,1,0.3333333333333333,132.0,1394,39,Female,Asian,United States,English,No,Full-Time
2,poor,209,17,2210,R,215,2,1.0,3,1.0,312.0,2027,53,Female,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,209,18,2211,P,18,2,1.0,3,1.0,373.0,850,52,Female,White,United States,English,No,Unemployed (and job seeking)
2,poor,209,19,2212,P,22,2,1.0,3,1.0,230.0,2185,44,Male,White,United States,English,No,Full-Time
2,poor,209,20,2213,R,210,2,1.0,3,1.0,553.0,1629,36,Male,Black,DATA_EXPIRED,English,No,DATA_EXPIRED
2,poor,209,21,2214,R,205,1,0.5,2,0.6666666666666666,279.0,125,22,Male,White,United States,English,No,Part-Time
2,poor,209,22,2215,P,20,2,1.0,3,1.0,299.0,2166,42,Male,White,United States,English,No,Full-Time
2,poor,209,23,2216,R,190,2,1.0,2,0.6666666666666666,256.0,6,40,Male,Black,Nigeria,English,Yes,DATA_EXPIRED
